HouseID,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,house_value
13799,-117.54,34.55,5,2949,671,1620,530,83300
13800,-117.36,34.54,7,3940,764,2140,711,91300
13801,-117.63,34.37,20,7052,1306,2197,810,167100
13802,-117.61,34.34,18,5210,912,1301,464,176900
13803,-117.53,34.28,35,1529,338,688,256,108000
13804,-117.55,34.25,39,1578,317,872,322,153100
13805,-117.03,34.91,27,2718,583,1472,509,76600
13806,-117.01,34.9,36,2181,555,1404,492,55500
13807,-117.02,34.9,37,1199,351,782,296,61600
13808,-117.06,34.9,36,2828,916,1762,736,59600
13809,-117.01,34.9,34,2194,519,1326,515,72000
13810,-117,34.89,29,2637,512,1188,446,69400
13811,-117.01,34.89,26,2599,498,1332,443,70400
13812,-117.02,34.89,29,3111,661,1530,608,69300
13813,-117.04,34.89,37,1884,366,1052,353,66800
13814,-117.05,34.89,36,1199,260,665,229,62000
13815,-117.22,34.44,5,4787,910,1944,806,98500
13816,-117.2,34.46,7,8414,1584,5146,1517,92500
13817,-117.12,34.46,17,1613,326,765,300,110400
13818,-117.11,34.43,14,3026,556,1349,485,111200
13819,-117.13,34.39,29,2251,464,855,315,104100
13820,-117.25,34.49,4,2372,361,1017,322,170900
13821,-117.23,34.49,9,4055,536,1458,478,170600
13822,-117.21,34.49,14,2125,348,1067,360,116200
13823,-117.2,34.5,10,4201,850,2378,808,92200
13824,-117.17,34.49,13,4460,925,2225,840,94100
13825,-117.15,34.48,31,265,55,186,55,64800
13826,-117.18,34.48,8,3561,691,2156,659,86900
13827,-117.2,34.48,7,4998,953,2764,891,101900
13828,-117.22,34.48,7,2449,447,1217,408,109900
13829,-117.26,34.53,10,3103,520,1283,464,151600
13830,-117.25,34.51,7,3200,477,1522,470,142200
13831,-117.23,34.51,9,5756,807,2158,758,167800
13832,-117.21,34.51,17,4379,629,1720,595,148400
13833,-117.25,34.53,13,5841,955,2455,915,158200
13834,-117.22,34.54,8,12526,2495,6133,2324,119200
13835,-117.2,34.52,12,4476,761,2255,735,118500
13836,-117.17,34.51,15,5151,942,2896,897,90800
13837,-117.18,34.54,5,3772,619,2097,635,98500
13838,-117.3,34.53,38,1643,489,1196,406,64100
13839,-117.3,34.54,31,1174,360,1161,328,56500
13840,-117.3,34.54,25,2546,488,1338,487,85400
13841,-117.31,34.53,26,2299,496,1259,441,79900
13842,-117.32,34.55,18,279,59,188,60,91700
13843,-117.32,34.54,9,5904,1165,3489,1063,92800
13844,-117.33,34.53,10,3781,712,2044,685,97100
13845,-117.34,34.51,6,5667,1385,2447,1199,103100
13846,-117.35,34.5,10,2163,392,1174,362,98000
13847,-117.34,34.49,9,3293,585,1678,530,98300
13848,-117.36,34.48,3,16533,2549,7588,2285,122100
13849,-117.3,34.52,34,4493,838,2335,779,74300
13850,-117.32,34.51,16,3072,612,1283,604,115600
13851,-117.31,34.51,18,2704,698,1611,597,82300
13852,-117.28,34.51,10,4676,884,2845,812,100400
13853,-117.31,34.5,14,2443,447,883,465,116700
13854,-117.32,34.49,7,4584,1051,2049,918,93400
13855,-117.29,34.49,3,7689,1545,3804,1399,111800
13856,-117.32,34.48,8,4627,887,2739,846,93100
13857,-117.27,34.5,7,2045,342,878,292,194100
13858,-117.27,34.49,7,2344,351,846,314,174500
13859,-117.27,34.48,8,1794,276,690,271,165300
13860,-117.26,34.48,6,4632,753,1851,694,163100
13861,-117.27,34.5,8,3567,543,1133,419,302600
13862,-117.25,34.41,13,3682,668,1606,668,119700
13863,-117.28,34.41,14,2105,396,960,396,118200
13864,-117.29,34.41,11,5934,1380,2756,1239,108300
13865,-117.3,34.39,11,3572,592,1876,507,105100
13866,-117.27,34.4,8,6042,979,3031,991,124400
13867,-117.27,34.39,6,6988,1121,3660,1092,125700
13868,-117.31,34.35,9,2404,390,1074,359,151900
13869,-117.31,34.41,14,3019,643,1639,582,103400
13870,-117.32,34.41,13,2032,348,1038,344,120100
13871,-117.33,34.41,13,3684,604,1767,585,113500
13872,-117.34,34.39,8,3579,672,2216,630,100500
13873,-117.31,34.39,15,1703,273,847,266,123400
13874,-117.39,34.38,4,7151,1295,3527,1170,129700
13875,-117.3,34.46,8,6246,1273,3883,1264,98200
13876,-117.31,34.44,10,1731,299,1056,312,104000
13877,-117.31,34.43,16,5130,1172,3126,1046,71900
13878,-117.35,34.44,9,11810,2181,6716,2081,95600
13879,-117.38,34.44,4,5083,867,2541,856,121400
13880,-117.34,34.46,9,5983,1122,3515,1064,102000
13881,-117.27,34.42,9,5643,1005,3166,957,93300
13882,-117.26,34.43,11,4597,782,2534,776,99300
13883,-117.27,34.45,8,6463,1095,3213,1031,108800
13884,-116.72,34.89,14,4527,875,1640,590,81700
13885,-115.93,35.55,18,1321,272,754,226,67500
13886,-115.75,35.23,5,208,78,132,56,75000
13887,-115.53,34.91,12,807,199,246,102,40000
13888,-116.51,34.85,15,3149,713,1281,486,64700
13889,-116.57,35.43,8,9975,1743,6835,1439,22500
13890,-116.14,34.45,12,8796,1721,11139,1680,137500
13891,-116.32,34.1,10,4256,861,1403,686,81000
13892,-116.27,34.13,37,452,109,184,59,65800
13893,-116.31,34.13,20,2352,556,1217,481,55400
13894,-116.35,34.13,9,1969,406,805,349,62300
13895,-116.32,34.14,18,1880,487,994,425,54200
13896,-116.33,34.15,13,1808,411,735,320,57400
13897,-116.29,34.18,15,4203,966,1756,695,60800
13898,-116.62,34.23,14,6438,1719,1586,691,67400
13899,-116.73,34.52,16,1247,315,433,159,75000
13900,-116.51,34.45,21,8502,2634,2330,991,51300
13901,-116.56,34.06,15,6928,1529,2568,1075,69600
13902,-116.44,34.16,19,1867,361,758,321,98100
13903,-116.38,34.2,14,4985,1238,2517,954,65000
13904,-116.39,34.15,15,5583,1149,2709,964,73300
13905,-116.44,34.12,18,5584,1303,2250,1158,72400
13906,-116.47,34.07,22,5473,1234,2581,1098,65300
13907,-116.43,34.1,17,6683,1296,2677,1227,84000
13908,-116.4,34.09,9,4855,872,2098,765,97800
13909,-116.4,34.12,16,5648,1089,2524,1008,78000
13910,-116.38,34.1,6,2104,348,841,320,116300
13911,-116.22,34.21,23,1175,468,355,151,42500
13912,-116.14,34.22,32,3298,1228,763,360,47800
13913,-116.06,34.2,29,1202,290,383,156,66900
13914,-116.06,34.15,15,10377,2331,4507,1807,66800
13915,-116.09,34.15,13,9444,1997,4166,1482,65600
13916,-116.15,34.14,18,3312,705,1251,512,82600
13917,-116.05,34.12,19,301,65,150,56,65600
13918,-116.02,34.18,8,569,97,312,96,94500
13919,-115.85,34.2,34,3868,1257,890,423,41000
13920,-115.52,34.22,30,540,136,122,63,42500
13921,-116,34.12,32,3163,712,1358,544,57700
13922,-114.94,34.55,20,350,95,119,58,50000
13923,-114.47,34.4,19,7650,1901,1129,463,80100
13924,-114.31,34.19,15,5612,1283,1015,472,66900
13925,-114.59,34.83,41,812,,375,158,48500
13926,-114.65,34.89,17,2556,587,1005,401,69100
13927,-114.6,34.83,46,1497,309,787,271,48100
13928,-114.61,34.84,48,1291,248,580,211,48600
13929,-114.61,34.83,31,2478,464,1346,479,70400
13930,-114.64,34.83,10,2502,573,1152,481,86800
13931,-117.36,34.28,18,3903,715,1388,428,157200
13932,-117.28,34.26,18,3895,,1086,375,133600
13933,-117.31,34.25,29,4610,,1569,592,97900
13934,-117.32,34.24,29,1290,263,323,113,103300
13935,-117.3,34.24,38,4116,949,1196,422,96500
13936,-117.28,34.24,16,3474,633,853,315,128600
13937,-117.27,34.24,34,3687,756,941,367,117600
13938,-117.26,34.24,10,4750,844,1220,428,132400
13939,-117.27,34.23,26,6339,1244,1177,466,110400
13940,-117.16,34.26,27,9285,1621,1135,410,135200
13941,-117.18,34.3,33,399,87,71,27,71300
13942,-117.17,34.28,13,4867,718,780,250,253800
13943,-117.19,34.27,16,7961,1147,879,280,255200
13944,-117.21,34.28,16,3326,569,527,192,167600
13945,-117.2,34.26,17,9419,1455,1382,459,230900
13946,-117.22,34.26,16,8020,1432,1749,540,162500
13947,-117.2,34.24,22,8106,1665,1062,423,137200
13948,-117.17,34.25,15,4236,753,703,255,165500
13949,-117.21,34.22,31,5454,1053,1408,504,161100
13950,-117.07,34.24,21,4773,1047,337,130,115000
13951,-117.13,34.24,17,2828,506,673,274,144100
13952,-117.15,34.22,10,1039,174,317,109,171900
13953,-117.12,34.21,19,4641,994,1334,474,123900
13954,-117.1,34.21,22,4397,931,1145,445,108400
13955,-117.09,34.22,16,1347,327,271,91,87500
13956,-117.06,34.17,21,2520,582,416,151,89000
13957,-117.13,34.17,17,1181,271,248,114,150000
13958,-116.94,34.24,27,12342,2630,1300,566,153500
13959,-116.91,34.24,23,6379,1636,1350,568,124500
13960,-116.9,34.25,16,3018,523,556,244,189700
13961,-116.88,34.24,13,4137,796,573,218,226500
13962,-116.88,34.25,11,1089,198,230,90,176000
13963,-116.87,34.24,15,4419,822,622,267,182800
13964,-116.86,34.24,19,5411,1042,441,185,132000
13965,-116.86,34.23,13,4760,938,309,132,147800
13966,-116.99,34.3,29,5055,1036,410,191,157100
13967,-116.89,34.27,13,3661,770,567,228,152600
13968,-116.86,34.31,19,1649,328,382,151,133000
13969,-116.85,34.26,18,6988,1635,2044,726,90600
13970,-116.85,34.26,19,5395,1220,981,366,92400
13971,-116.85,34.25,5,5806,1030,569,219,163100
13972,-116.83,34.25,15,8948,1985,1316,514,90800
13973,-116.82,34.24,11,5799,1527,713,262,84700
13974,-116.76,34.29,14,3959,849,1064,376,111400
13975,-116.76,34.23,10,4374,989,1020,376,89000
13976,-116.98,34.13,16,2098,449,342,143,133900
13977,-116.98,34.07,21,739,125,199,82,117500
13978,-116.88,34.08,52,3419,777,710,265,128600
13979,-116.76,34.14,4,42,10,9,3,42500
13980,-116.88,34.19,38,898,259,106,52,225000
13981,-117.46,34.85,7,9759,1816,2933,1168,157700
13982,-117.28,35.13,32,671,166,856,114,53300
13983,-116.85,34.98,26,3606,792,1683,608,57400
13984,-117.14,34.75,33,552,120,347,97,100000
13985,-117.28,34.68,28,1932,421,1156,404,55600
13986,-117.06,34.87,14,3348,619,1756,557,91400
13987,-117.13,34.88,21,3254,669,1548,545,57100
13988,-117.15,34.83,30,5370,1062,2778,944,66800
13989,-117.19,34.94,31,2034,444,1097,367,60800
13990,-117.16,34.9,16,1579,327,934,298,73800
13991,-117.08,34.96,28,1777,307,721,259,79800
13992,-116.96,34.94,20,2355,467,1198,428,88500
13993,-116.99,34.89,24,2741,577,1551,522,70500
13994,-116.99,34.88,23,6060,1165,2920,1072,69000
13995,-117,34.87,16,6862,1292,3562,1126,87200
13996,-117.02,34.88,18,2127,443,1168,401,80000
13997,-117.03,34.87,7,2245,407,1016,364,101500
13998,-116.96,34.83,30,1211,289,611,230,44700
13999,-116.9,34.69,10,337,102,108,50,55000
14000,-117.24,34.59,4,5027,797,1869,686,186100
14001,-117.29,34.57,22,1054,239,428,239,68300
14002,-117.1,34.57,6,5110,1044,1938,724,112800
14003,-116.9,34.52,20,3481,840,1694,587,77700
14004,-116.94,34.4,20,6541,1401,2631,980,78500
14005,-117.18,32.76,52,2023,301,649,285,441700
14006,-117.18,32.75,52,1539,212,535,224,408500
14007,-117.18,32.75,52,1504,208,518,196,459600
14008,-117.19,32.75,52,1495,230,459,190,500001
14009,-117.19,32.75,52,1388,213,513,211,411600
14010,-117.19,32.76,52,1294,175,434,180,500001
14011,-117.17,32.76,45,3149,639,1160,661,354200
14012,-117.17,32.75,38,5430,1176,2357,1100,249000
14013,-117.18,32.74,39,3132,738,1200,690,274000
14014,-117.18,32.75,36,2282,534,918,531,284700
14015,-117.17,32.75,52,1052,,381,201,289600
14016,-117.16,32.75,23,2474,594,1107,536,245500
14017,-117.16,32.75,49,1566,494,643,419,137500
14018,-117.16,32.74,52,852,262,389,249,225000
14019,-117.16,32.74,21,1882,486,903,482,243800
14020,-117.16,32.74,27,2335,604,982,590,261500
14021,-117.17,32.75,28,1514,384,540,352,240000
14022,-117.16,32.75,19,5430,1593,2496,1484,199100
14023,-117.16,32.75,34,1785,558,804,490,200000
14024,-117.15,32.76,43,2361,489,824,470,302200
14025,-117.15,32.76,36,2644,674,1211,654,214800
14026,-117.15,32.76,40,1809,474,826,456,179800
14027,-117.15,32.76,37,1921,502,811,472,175000
14028,-117.15,32.75,40,2261,579,903,525,198700
14029,-117.15,32.75,9,2818,821,851,555,204200
14030,-117.15,32.75,27,3166,867,1332,817,171400
14031,-117.15,32.74,43,2383,607,962,587,263600
14032,-117.15,32.74,26,3149,832,1320,808,211700
14033,-117.14,32.75,35,1391,329,726,317,159400
14034,-117.14,32.74,47,1494,327,689,304,172700
14035,-117.14,32.74,16,6075,1816,2592,1634,178100
14036,-117.14,32.75,29,1961,565,1002,569,118100
14037,-117.14,32.75,25,1908,513,956,467,133300
14038,-117.14,32.75,37,1832,525,955,488,129200
14039,-117.14,32.75,19,1358,613,766,630,150000
14040,-117.14,32.75,20,1182,379,678,326,162500
14041,-117.14,32.75,27,1551,464,880,400,131300
14042,-117.14,32.76,28,3025,756,1328,695,164100
14043,-117.14,32.76,35,2539,661,1308,629,146400
14044,-117.14,32.76,32,2587,681,1246,650,145500
14045,-117.14,32.76,35,1785,493,965,506,160000
14046,-117.13,32.77,30,2582,650,1098,603,171700
14047,-117.13,32.76,29,2568,682,1191,642,162500
14048,-117.13,32.76,41,1545,420,747,415,154400
14049,-117.13,32.76,27,2280,695,1235,664,142900
14050,-117.13,32.76,33,1591,461,794,425,140000
14051,-117.13,32.76,22,2623,732,1283,718,127100
14052,-117.14,32.76,24,3523,991,1775,873,142300
14053,-117.13,32.75,24,1877,519,898,483,112500
14054,-117.13,32.75,28,2279,671,1166,623,150000
14055,-117.13,32.75,23,3999,1182,2051,1130,135000
14056,-117.13,32.75,31,2336,656,1186,609,130600
14057,-117.13,32.75,50,1476,354,698,354,168800
14058,-117.13,32.74,52,1512,321,651,321,185300
14059,-117.13,32.75,37,4142,1031,1936,968,174100
14060,-117.12,32.75,37,2344,546,1134,513,118300
14061,-117.12,32.74,46,1898,441,978,439,155200
14062,-117.12,32.74,52,1969,389,877,424,163400
14063,-117.13,32.75,20,2271,602,992,520,157600
14064,-117.12,32.75,15,2671,724,1800,646,106700
14065,-117.12,32.75,17,2060,633,1251,602,119200
14066,-117.12,32.75,20,1406,413,850,412,114600
14067,-117.12,32.75,25,2222,634,1025,568,130000
14068,-117.12,32.76,23,2681,717,1279,648,116100
14069,-117.12,32.76,33,2279,591,1250,576,139000
14070,-117.12,32.76,43,2336,644,1203,614,127800
14071,-117.12,32.76,26,1221,331,620,296,123600
14072,-117.11,32.76,29,2030,545,1014,518,114200
14073,-117.12,32.76,28,2160,608,1339,571,128100
14074,-117.12,32.76,27,1426,364,792,353,118800
14075,-117.12,32.76,28,1605,501,936,460,147500
14076,-117.12,32.76,17,1559,462,821,428,150000
14077,-117.12,32.76,41,1469,421,803,395,120500
14078,-117.11,32.77,48,1502,272,590,265,190300
14079,-117.11,32.77,50,1729,355,617,337,167000
14080,-117.12,32.77,48,2012,422,893,394,175000
14081,-117.12,32.77,43,2167,464,977,461,192200
14082,-117.11,32.77,52,1484,224,498,223,331400
14083,-117.11,32.77,52,1506,233,478,240,300000
14084,-117.1,32.77,49,4449,711,1606,709,281600
14085,-117.1,32.76,52,2606,426,883,380,270800
14086,-117.09,32.77,38,2065,374,812,343,216500
14087,-117.09,32.76,44,1139,214,470,217,203100
14088,-117.09,32.76,43,3889,711,1466,663,223000
14089,-117.11,32.76,31,2293,549,1108,557,204400
14090,-117.1,32.76,30,1835,474,934,415,139600
14091,-117.11,32.76,28,1457,397,672,342,122700
14092,-117.11,32.76,21,2226,600,1085,533,126300
14093,-117.11,32.76,19,2188,616,1304,607,114400
14094,-117.1,32.75,17,871,379,955,351,96400
14095,-117.1,32.75,11,2393,726,1905,711,91300
14096,-117.11,32.75,11,1607,478,1384,450,100000
14097,-117.11,32.75,21,2127,658,1812,603,100000
14098,-117.11,32.75,18,1943,587,1329,522,103100
14099,-117.09,32.76,29,1650,496,882,445,140000
14100,-117.09,32.76,31,1235,387,816,397,122500
14101,-117.1,32.76,31,987,267,619,250,151800
14102,-117.1,32.75,16,2426,799,1505,754,103400
14103,-117.1,32.75,21,2063,609,1686,558,94800
14104,-117.1,32.75,20,2355,722,1848,576,99200
14105,-117.1,32.75,15,2422,774,2120,715,92400
14106,-117.1,32.75,23,1858,551,1506,492,85200
14107,-117.11,32.75,46,695,182,601,195,90600
14108,-117.11,32.75,20,1667,469,1292,445,101100
14109,-117.11,32.75,34,2131,594,1373,562,102100
14110,-117.12,32.75,13,2795,773,1869,690,101800
14111,-117.1,32.74,14,2361,601,1831,526,93400
14112,-117.11,32.74,25,2846,644,2272,632,98700
14113,-117.11,32.74,25,684,190,665,187,90300
14114,-117.11,32.74,33,1126,267,621,241,123100
14115,-117.11,32.73,35,1689,397,1135,366,97300
14116,-117.1,32.73,24,2927,704,2005,668,102900
14117,-117.11,32.73,34,1096,221,574,223,126700
14118,-117.11,32.73,27,3160,627,1628,612,132600
14119,-117.09,32.75,30,1899,546,1620,493,84400
14120,-117.09,32.74,23,3130,779,2472,744,93200
14121,-117.1,32.74,20,3854,1046,3555,966,100000
14122,-117.1,32.74,30,1772,500,1389,447,94100
14123,-117.1,32.75,11,1976,548,1528,512,89800
14124,-117.08,32.75,20,1886,586,1134,525,100000
14125,-117.08,32.75,16,1111,328,930,303,128100
14126,-117.08,32.75,15,1821,516,1385,439,95300
14127,-117.09,32.75,24,1245,376,1230,362,95000
14128,-117.09,32.75,28,1220,391,1286,396,105000
14129,-117.09,32.75,20,1701,503,1482,465,95500
14130,-117.09,32.76,10,1922,577,1595,545,118800
14131,-117.08,32.76,18,1704,596,1639,548,125000
14132,-117.07,32.76,14,2523,545,1297,525,138100
14133,-117.07,32.75,37,2690,549,1219,524,154200
14134,-117.07,32.75,14,3073,851,2000,782,144700
14135,-117.07,32.75,9,3464,749,1687,645,119100
14136,-117.06,32.75,34,1917,419,1181,426,129200
14137,-117.05,32.74,34,2178,455,1193,446,115300
14138,-117.07,32.74,37,1042,205,589,208,116900
14139,-117.07,32.75,31,2036,501,1263,442,120700
14140,-117.08,32.75,20,1989,508,1452,462,118300
14141,-117.08,32.74,26,2359,622,2067,581,124700
14142,-117.09,32.75,19,2739,707,2004,622,117700
14143,-117.09,32.74,42,1986,472,1472,475,110100
14144,-117.08,32.74,33,3260,673,1784,666,126500
14145,-117.08,32.73,36,3331,643,1903,622,122000
14146,-117.07,32.74,38,1901,392,1099,406,113900
14147,-117.08,32.74,35,1434,253,753,228,135100
14148,-117.08,32.73,36,1158,218,619,233,122500
14149,-117.08,32.73,19,2935,763,1953,720,111300
14150,-117.07,32.73,18,2968,656,1149,581,154200
14151,-117.07,32.78,22,922,240,1524,235,218800
14152,-117.09,32.77,31,3062,,1263,539,291500
14153,-117.08,32.77,31,1070,155,426,153,219200
14154,-117.07,32.77,34,2245,394,1849,429,185500
14155,-117.07,32.77,38,3779,614,1495,614,184000
14156,-117.07,32.76,42,1827,378,880,380,176600
14157,-117.08,32.77,25,3911,849,1580,767,184100
14158,-117.08,32.76,27,1221,254,606,259,155400
14159,-117.09,32.76,31,2567,624,1255,582,159100
14160,-117.08,32.76,20,2547,785,1199,643,140300
14161,-117.04,32.77,21,1824,447,962,431,143800
14162,-117.05,32.77,23,2556,662,1200,548,147700
14163,-117.06,32.77,18,2269,682,1329,581,161800
14164,-117.06,32.77,34,1730,373,730,350,161800
14165,-117.07,32.77,38,1130,228,699,241,167600
14166,-117.06,32.77,32,3888,827,3868,841,166800
14167,-117.05,32.77,33,3535,683,1568,672,158300
14168,-117.06,32.76,36,2785,577,1275,527,156800
14169,-117.06,32.76,38,1549,288,636,278,150500
14170,-117.05,32.76,46,1887,359,795,358,159600
14171,-117.06,32.76,37,2356,476,1231,499,155700
14172,-117.06,32.76,24,1629,587,1012,488,156800
14173,-117.05,32.75,36,2024,,1030,390,139800
14174,-117.06,32.75,34,2516,611,1317,594,125900
14175,-117.05,32.75,35,2144,388,1003,383,137300
14176,-117.07,32.72,18,1758,286,987,277,141800
14177,-117.08,32.72,32,2286,468,1741,467,101900
14178,-117.07,32.71,36,2448,475,1268,450,109100
14179,-117.06,32.73,33,3444,619,1884,582,126700
14180,-117.06,32.72,31,2669,514,1626,499,116900
14181,-117.05,32.72,35,1777,369,1158,353,117000
14182,-117.06,32.71,25,2681,596,1947,553,104300
14183,-117.07,32.71,39,2754,652,2263,619,89600
14184,-117.08,32.7,35,1477,264,852,279,100600
14185,-117.08,32.7,37,2176,418,1301,375,98900
14186,-117.08,32.7,36,2103,390,1279,392,97000
14187,-117.06,32.71,21,1864,388,1498,389,125700
14188,-117.06,32.71,11,2397,523,1566,514,145200
14189,-117.08,32.71,27,2204,598,1656,521,86200
14190,-117.07,32.71,26,4151,823,2822,697,123400
14191,-117.07,32.7,14,2763,456,1914,465,143000
14192,-117.07,32.69,20,2192,406,1766,393,135000
14193,-117.06,32.7,12,3943,737,3280,751,141400
14194,-117.04,32.71,28,5274,991,3727,961,109800
14195,-117.05,32.71,25,3292,608,2266,592,119200
14196,-117.03,32.71,33,3126,627,2300,623,103000
14197,-117.03,32.71,34,2328,444,1684,429,99600
14198,-117.02,32.71,20,4050,745,2870,761,121800
14199,-117.02,32.7,22,2756,516,1849,486,125400
14200,-117.02,32.7,18,1643,283,1134,269,133000
14201,-117.02,32.71,30,3187,592,2082,631,118500
14202,-117.01,32.7,25,2321,398,1434,386,120800
14203,-117.05,32.69,8,831,158,740,154,165500
14204,-117.06,32.69,9,1520,269,1250,265,157700
14205,-117.06,32.69,13,705,149,718,155,154900
14206,-117.06,32.69,9,521,111,491,110,158900
14207,-117.03,32.7,19,2304,572,2010,556,109900
14208,-117.04,32.69,27,1790,356,1286,347,115800
14209,-117.04,32.7,7,9311,1703,7302,1694,156900
14210,-117.07,32.68,18,1475,267,1149,268,142200
14211,-117.06,32.68,38,1481,317,1080,291,125800
14212,-117.06,32.68,36,3815,796,2945,728,125000
14213,-117.05,32.69,21,991,210,695,203,144300
14214,-117.06,32.68,41,2665,515,1664,512,113500
14215,-117.06,32.67,29,4047,754,2353,730,125000
14216,-117.05,32.68,35,3414,580,1761,522,129800
